"Candidate identification","Candidate name","Incumbent challenger status","Party affiliation","Total receipts","Total individual contributions","Candidate state","Candidate district","Special election status","Primary election status","Runoff election status","General election status"
"H8AL05174","CAIN, BRETT BUTLER","C","DEM",2690,2690,"AL","05",NA,NA,NA,NA
"H8AL05190","JOFFRION, PETER S.","C","DEM",590173.38,553386.53,"AL","05",NA,NA,NA,NA
"H0AL05163","BROOKS, MO","I","REP",1527246.16,1216500.38,"AL","05",NA,NA,NA,NA
"H8AL05182","SWEENEY, TERRENCE MICHAEL","O","REP",5000,5000,"AL","05",NA,NA,NA,NA
"H8AL05216","HOLTZCLAW, WILLIAM LOVETTE","C","REP",40972.79,33480.7,"AL","05",NA,NA,NA,NA
"H8AL05208","HINCHMAN, ROBERT CLAYTON MR","C","GOP",253800.31,130537.5,"AL","05",NA,NA,NA,NA
"H6AL06127","PUTMAN, DAVID","C","DEM",0,0,"AL","06",NA,NA,NA,NA
"H8AL06099","KLINE, DANNER","C","DEM",287432.23,277614.23,"AL","06",NA,NA,NA,NA
"H4AL06098","PALMER, GARY","I","REP",1216730.71,298279.01,"AL","06",NA,NA,NA,NA
"H0AL07086","SEWELL, TERRI A.","I","DEM",1785098.9,329727.92,"AL","07",NA,NA,NA,NA
"H0AL07094","HILLIARD, EARL FREDERICK JR","O","DEM",0,0,"AL","07",NA,NA,NA,NA
"H6AL07166","WALTERS, EDDISON T","O","DEM",15416.31,3850,"AL","07",NA,NA,NA,NA
"H0AR01109","CAUSEY, CHAD","O","DEM",24473.4,0,"AR","01",NA,NA,NA,NA
"H8AR01029","DESAI, CHINTAN","C","DEM",137153.22,120235.13,"AR","01",NA,NA,NA,NA
"H0AR01083","CRAWFORD, ERIC ALAN RICK","I","REP",1019464.16,517326.61,"AR","01",NA,NA,NA,NA
"H0AR01125","SMITH, PRINCELLA D","O","REP",0,0,"AR","01",NA,NA,NA,NA
"H6AR02245","CURRY, DIANNE","C","DEM",0,0,"AR","02",NA,NA,NA,NA
"H8AR02134","SPENCER, PAUL JOHN MR.","C","DEM",270092.89,265593.99,"AR","02",NA,NA,NA,NA
"H8AR02142","COMBS, GWENDOLYNN MILLEN MRS.","C","DEM",33934.76,32035.36,"AR","02",NA,NA,NA,NA
"H8AR02159","TUCKER, EVERETT CLARKE IV","C","DEM",2366991.03,2046047.43,"AR","02",NA,NA,NA,NA
"H8AR02167","DUNKLEY, JONATHAN","C","DEM",34466.05,24466.05,"AR","02",NA,NA,NA,NA
"H4AR02141","HILL, JAMES FRENCH","I","REP",2934564.98,1665334.48,"AR","02",NA,NA,NA,NA
"H0AR03030","WHITAKER, DAVID JEFFREY","O","DEM",0,0,"AR","03",NA,NA,NA,NA
"H8AR03074","MAHONY, JOSH","C","DEM",266234.41,127828.21,"AR","03",NA,NA,NA,NA
"H0AR03055","WOMACK, STEVE","I","REP",1211826.66,530109.31,"AR","03",NA,NA,NA,NA
"H2AR03143","HENDREN, JAMES PAUL","C","REP",5.15,0,"AR","03",NA,NA,NA,NA
"H8AR03066","RYERSE, ROBERT","C","REP",50302.95,39302.95,"AR","03",NA,NA,NA,NA
"H2AR04133","HURST, Q. BYRUM JR","O","DEM",0,0,"AR","04",NA,NA,NA,NA
"H8AR04130","SHAMEL, HAYDEN CATHERINE","C","DEM",157247.12,131411.62,"AR","04",NA,NA,NA,NA
"H2AR04083","COTTON, THOMAS","C","REP",2678691.66,1083748.08,"AR","04",NA,NA,NA,NA
"H4AR04048","WESTERMAN, BRUCE","I","REP",1624216.85,909437.85,"AR","04",NA,NA,NA,NA
"H8AR04148","CALDWELL, RANDY","C","REP",176835.5,30688,"AR","04",NA,NA,NA,NA
"H8AR04122","MCQUEEN, LEE","C","IND",1121.29,842.6,"AR","04",NA,NA,NA,NA
"H8AR04114","BARRETT, MICHAEL","C","LIB",0,0,"AR","04",NA,NA,NA,NA
"H4AS00036","AMATA, AUMUA","I","REP",167191,110791,"AS","00",NA,NA,NA,NA
"H2AZ01271","BALDENEGRO, WENONA RAE BENALLY","C","DEM",0,0,"AZ","01",NA,NA,NA,NA
"H6AZ01199","O'HALLERAN, TOM","I","DEM",2748953.04,1600056.89,"AZ","01",NA,NA,NA,NA
"H6AZ01223","MALONEY, JAMES","O","DEM",0.19,0,"AZ","01",NA,NA,NA,NA
"H2AZ01172","RENZI, RICHARD G.",NA,"REP",0,0,"AZ","01",NA,NA,NA,NA
"H2AZ04127","BABEU, PAUL RAYMOND","O","REP",236.07,0,"AZ","01",NA,NA,NA,NA
"H2AZ09035","ROGERS, WENDY","C","REP",1423836.68,1302250,"AZ","01",NA,NA,NA,NA
"H4AZ01145","KIEHNE, GARY",NA,"REP",0,0,"AZ","01",NA,NA,NA,NA
"H6AZ01173","BENNETT, KEN","O","REP",2500,2500,"AZ","01",NA,NA,NA,NA
"H6AZ01215","GOWAN , DAVID MATTHEW SR","O","REP",0,0,"AZ","01",NA,NA,NA,NA
"H8AZ01211","CAVANAUGH, KEVIN","C","REP",11164.31,10192.31,"AZ","01",NA,NA,NA,NA
"H8AZ01229","SMITH, STEVE","C","REP",438887.91,408387.91,"AZ","01",NA,NA,NA,NA
"H8AZ01237","SHEDD, TIFFANY","C","REP",598230.31,288411.69,"AZ","01",NA,NA,NA,NA
"H6AZ02171","STEELE, VICTORIA L","C","DEM",290.25,0,"AZ","02",NA,NA,NA,NA
"H6AZ02189","HEINZ, MATTHEW",NA,"DEM",0,0,"AZ","02",NA,NA,NA,NA
"H8AZ01104","KIRKPATRICK, ANN","O","DEM",4591984.57,3023544,"AZ","02",NA,NA,NA,NA
"H8AZ02110","KOVACS, WILLIAM RICHARD","O","DEM",82954.99,51602.32,"AZ","02",NA,NA,NA,NA
"H8AZ02136","HEINZ, MATTHEW GERALD","O","DEM",1013517.34,525516.19,"AZ","02",NA,NA,NA,NA
"H8AZ02144","MATIELLA, MARIA MARY","O","DEM",291497.47,257223.37,"AZ","02",NA,NA,NA,NA
"H8AZ02169","WHEELER, BRUCE","O","DEM",32300.15,31282.32,"AZ","02",NA,NA,NA,NA
"H8AZ02177","SHERRY, BARBARA LOUISE","O","DEM",7318.02,1994.39,"AZ","02",NA,NA,NA,NA
"H8AZ02235","YUKSEL, YAHYA","O","DEM",52426.93,51349.4,"AZ","02",NA,NA,NA,NA
"H2AZ08102","MCSALLY, MARTHA","I","REP",4204846.39,3344918.53,"AZ","02",NA,NA,NA,NA
"H8AZ02185","MARQUEZ PETERSON, LEA","O","REP",1466445.23,1105238.11,"AZ","02",NA,NA,NA,NA
"H8AZ02193","WELCH, CASEY BURKE MR.","O","REP",14846.7,1400,"AZ","02",NA,NA,NA,NA
"H8AZ02201","MARTIN, BRANDON RAY","O","REP",39639.59,38319.48,"AZ","02",NA,NA,NA,NA
"H8AZ02219","WILES, MARILYN MS","O","REP",10020,6520,"AZ","02",NA,NA,NA,NA
"H8AZ02227","MORALES, DANIEL ROMERO JR","O","REP",11351.13,9694.84,"AZ","02",NA,NA,NA,NA
"H2AZ07070","GRIJALVA, RAUL M","I","DEM",713305.82,421707.84,"AZ","03",NA,NA,NA,NA
"H6AZ03179","SAN MIGUEL, EDNA","C","REP",13088.28,11540,"AZ","03",NA,NA,NA,NA
"H8AZ03142","ARELLANO, SERGIO","C","REP",40346.71,36840.19,"AZ","03",NA,NA,NA,NA
"H8AZ03159","PIERSON, JOE NICOLAS","C","REP",77401,70267,"AZ","03",NA,NA,NA,NA
"H2AZ04143","WEISSER, MIKEL","C","DEM",100,100,"AZ","04",NA,NA,NA,NA
"H8AZ04132","PEREZ GISSY, ANA MARIA MS","C","DEM",9136.56,6156.56,"AZ","04",NA,NA,NA,NA
"H8AZ04140","BRILL, DAVID H","C","DEM",598542.59,358758.47,"AZ","04",NA,NA,NA,NA
"H8AZ04165","DISANTO, DELINA","C","DEM",28226.07,7443.04,"AZ","04",NA,NA,NA,NA
"H0AZ01259","GOSAR, PAUL DR.","I","REP",588764.42,362289.22,"AZ","04",NA,NA,NA,NA
"H0AZ04493","CONTRERAS, JANET L","C","REP",0,0,"AZ","04",NA,NA,NA,NA
"H2AZ04135","GOULD, RON","C","REP",0,0,"AZ","04",NA,NA,NA,NA
"H8AZ05154","GREENE, JOAN","C","DEM",201030.73,46899.11,"AZ","05",NA,NA,NA,NA
"H8AZ05162","TORRES, JOSE LAZARO","C","DEM",10411.74,7580,"AZ","05",NA,NA,NA,NA
"H8AZ05170","MARGALIS, TONY","C","DEM",3220.53,100,"AZ","05",NA,NA,NA,NA
"H8AZ09057","MENOR, SCOTT A","O","DEM",4644,617,"AZ","05",NA,NA,NA,NA
"H0AZ05078","WARD, JIM","C","REP",7850,0,"AZ","05",NA,NA,NA,NA
"H2AZ06148","ADAMS, KIRK DAVID","O","REP",0.09,0,"AZ","05",NA,NA,NA,NA
"H6AZ05091","OLSON, JUSTIN","O","REP",0,0,"AZ","05",NA,NA,NA,NA
"H6AZ05125","JONES, CHRISTINE","O","REP",0,0,"AZ","05",NA,NA,NA,NA
"H6AZ05083","BIGGS, ANDY MR.","I","UNK",789616.16,330436.59,"AZ","05",NA,NA,NA,NA
"H2AZ05132","WILLIAMSON, W JOHN","C","DEM",976.94,208.94,"AZ","06",NA,NA,NA,NA
"H8AZ06087","MCFADDEN, GARRICK ARVIN MR.","C","DEM",106613.44,61794.33,"AZ","06",NA,NA,NA,NA
"H8AZ06095","ROSS, HEATHER MAURA","C","DEM",469154.21,427620.97,"AZ","06",NA,NA,NA,NA
"H8AZ06103","MALIK, ANITA","C","DEM",397776.28,359141.69,"AZ","06",NA,NA,NA,NA
"H0AZ01184","FLAKE, JEFF MR.","C","REP",4147037.08,2420191,"AZ","06",NA,NA,NA,NA
"H4AZ06045","SCHWEIKERT, DAVID","I","REP",1789742.69,470426.25,"AZ","06",NA,NA,NA,NA
"H2AZ02055","PASTOR, ED L","C","DEM",0,0,"AZ","07",NA,NA,NA,NA
"H4AZ07043","GALLEGO, RUBEN","I","DEM",1029052.74,469702.16,"AZ","07",NA,NA,NA,NA
"H4AZ07050","GALLARDO, STEVE M","O","DEM",20,0,"AZ","07",NA,NA,NA,NA
"H8AZ07044","MIRANDA, CATHERINE","C","DEM",31240.97,25740.97,"AZ","07",NA,NA,NA,NA
"H0AZ07017","MCCLUNG, RUTH CRAWFORD","C","REP",0,0,"AZ","07",NA,NA,NA,NA
"H8AZ08059","WESTBROOK, BRIANNA","O","DEM",42870.67,39170.67,"AZ","08",NA,NA,NA,NA
"H8AZ08067","MCHALE, JUDITH KEENAN","O","DEM",4845,4145,"AZ","08",NA,NA,NA,NA
"H8AZ08083","TIPIRNENI, HIRAL","O","DEM",4579945.1,4279324,"AZ","08",NA,NA,NA,NA
"H8AZ08232","MUSSELWHITE, ROBERT RICHARD","C","DEM",9120.84,1527,"AZ","08",NA,NA,NA,NA
"H4AZ04024","FRANKS, TRENT","I","REP",139709.55,44815,"AZ","08",NA,NA,NA,NA
"H6AZ03112","STUMP, BOB","O","REP",21980,21980,"AZ","08",NA,NA,NA,NA
"H8AZ08109","LIEN, DAVID","O","REP",17745,15595,"AZ","08",NA,NA,NA,NA
"H8AZ08133","LOVAS, PHIL","O","REP",318412.83,251617,"AZ","08",NA,NA,NA,NA
"H8AZ08141","ALLEN, CHAD","O","REP",33011.58,4625,"AZ","08",NA,NA,NA,NA
"H8AZ08158","LESKO, DEBBIE","I","REP",2103473.83,1450890.6,"AZ","08",NA,NA,NA,NA
"H8AZ08174","MONTENEGRO, STEVE","O","REP",356446.69,321446.69,"AZ","08",NA,NA,NA,NA
"H8AZ08182","DILLEY, BRENDEN","O","REP",47018.77,47016.09,"AZ","08",NA,NA,NA,NA
"H8AZ08190","MACK, RICHARD","O","REP",72709.69,40277.69,"AZ","08",NA,NA,NA,NA
"H8AZ08208","SAWDY, STEVEN","O","REP",1000,0,"AZ","08",NA,NA,NA,NA
"H8AZ08257","DOWLING, SANDRA ELAINE DR","C","REP",12543.12,12543.12,"AZ","08",NA,NA,NA,NA
"H8AZ08091","SYLVESTER, CHRISTOPHER","O","IND",8403.13,629,"AZ","08",NA,NA,NA,NA
"H2AZ09019","SINEMA, KYRSTEN","I","DEM",22643275.25,18692195.36,"AZ","09",NA,NA,NA,NA
"H2AZ09027","SCHAPIRA, DAVID","C","DEM",0,0,"AZ","09",NA,NA,NA,NA
"H6AZ05133","FUENTES, TALIA","O","DEM",44664.14,44664.14,"AZ","09",NA,NA,NA,NA
"H8AZ09040","STANTON, GREG","O","DEM",2510256.26,2017183.95,"AZ","09",NA,NA,NA,NA
"H8AZ09065","ARAUJO, HECTOR MR.","O","DEM",3580,3580,"AZ","09",NA,NA,NA,NA
"H0AZ03321","PARKER, VERNON","C","REP",0,0,"AZ","09",NA,NA,NA,NA
"H2AZ06155","GRANTHAM, TRAVIS W.","O","REP",0,0,"AZ","09",NA,NA,NA,NA
"H4AZ09023","WALTER, ANDREW","C","REP",0,0,"AZ","09",NA,NA,NA,NA
"H6AZ09010","GILES, DAVID VICTOR","O","REP",180704.87,7156.17,"AZ","09",NA,NA,NA,NA
"H6AZ09036","AGRA, JOHN","C","REP",0,0,"AZ","09",NA,NA,NA,NA
"H8AZ09016","BARONESS VON BEHR, IRINA","O","REP",21989.38,1020,"AZ","09",NA,NA,NA,NA
"H8AZ09024","FERRARA, STEVE MD","O","REP",1565927.76,1193601.1,"AZ","09",NA,NA,NA,NA
"H8AZ09032","LEIBSOHN, SETH MR.","O","REP",144447.34,141946.73,"AZ","09",NA,NA,NA,NA
"H6CA01194","REED, JAMES E","C","DEM",-112,0,"CA","01",NA,NA,NA,NA
"H6CA01202","PETERSON, DAVID","C","DEM",17275,2275,"CA","01",NA,NA,NA,NA
"H8CA01190","HOLCOMBE, JESSICA JONES","C","DEM",290020.57,288416.57,"CA","01",NA,NA,NA,NA
"H8CA01208","WALTERS, MARTHA","C","DEM",68655.53,49715.01,"CA","01",NA,NA,NA,NA
"H8CA01216","STORMENT, BRANDON","C","DEM",1019.06,3.43,"CA","01",NA,NA,NA,NA
"H8CA01224","DUNCAN, DENNIS DEAN","C","DEM",7521.15,4536.72,"CA","01",NA,NA,NA,NA
"H8CA01257","DENNEY, AUDREY","C","DEM",1097584.95,1051203.75,"CA","01",NA,NA,NA,NA
"H2CA02142","LAMALFA, DOUG","I","REP",1034565.26,577725.18,"CA","01",NA,NA,NA,NA
"H6CA01186","MONTES, JOSEPH","C","REP",0,0,"CA","01",NA,NA,NA,NA
"H8CA01240","ELBINGER, LEWIS","C","GRE",16403.37,3070,"CA","01",NA,NA,NA,NA
"H2CA06259","HUFFMAN, JARED","I","DEM",951336.24,556324.2,"CA","02",NA,NA,NA,NA
"H4CA02098","MENSING, DALE KENNETH","C","REP",4918,1325,"CA","02",NA,NA,NA,NA
"H0CA10149","GARAMENDI, JOHN","I","DEM",1120045.28,402130.88,"CA","03",NA,NA,NA,NA
"H4CA03096","LOGUE, DANIEL","C","REP",0,0,"CA","03",NA,NA,NA,NA
"H6CA03067","SCHAUPP, CHARLES EUGENE","C","REP",38285.99,10491,"CA","03",NA,NA,NA,NA
"H6CA03117","CLEEK, N EUGENE MD","C","REP",539.21,0,"CA","03",NA,NA,NA,NA
"H0CA04167","FRAME, SEAN COLIN",NA,"DEM",7560,7560,"CA","04",NA,NA,NA,NA
"H6CA04156","DERLET, ROBERT WAYNE","C","DEM",336,186,"CA","04",NA,NA,NA,NA
"H8CA04186","WILCOX, ROCHELLE LYN","C","DEM",24438,20438,"CA","04",NA,NA,NA,NA
"H8CA04194","BATESON, REGINA","C","DEM",804901.59,794000.5,"CA","04",NA,NA,NA,NA
"H8CA04202","CALDERON, ROZA I","C","DEM",97376.41,42376.41,"CA","04",NA,NA,NA,NA
"H8CA04210","MORSE, JESSICA","C","DEM",3813237.37,3432526.88,"CA","04",NA,NA,NA,NA
"H8CA04152","MCCLINTOCK, THOMAS","I","REP",1749596.79,1545489.13,"CA","04",NA,NA,NA,NA
"H8CA04236","WHITE, MITCHELL","C","REP",11496,4646,"CA","04",NA,NA,NA,NA
"H8CA01109","THOMPSON, MIKE MR.","I","DEM",2132210.38,824122.94,"CA","05",NA,NA,NA,NA
"H6CA05195","MATSUI, DORIS","I","DEM",1067180.03,248285.28,"CA","06",NA,NA,NA,NA
"H0CA03078","BERA, AMERISH","I","DEM",2960892.11,1763403.73,"CA","07",NA,NA,NA,NA
"H8CA07064","WESTMORELAND, BRAD","C","DEM",2581.95,1812.1,"CA","07",NA,NA,NA,NA
"H0CA11352","EMKEN, ELIZABETH","C","REP",0,0,"CA","07",NA,NA,NA,NA
"H4CA07055","BIRMAN, IGOR A","C","REP",27645.04,0,"CA","07",NA,NA,NA,NA
"H6CA07126","JONES, SCOTT","C","REP",2631.83,60,"CA","07",NA,NA,NA,NA
"H8CA07056","GRANT, ANDREW","C","REP",566014.2,517784.13,"CA","07",NA,NA,NA,NA
"H8CA07072","BARASH, YONA","C","REP",321947.52,174331.5,"CA","07",NA,NA,NA,NA
"H6CA40234","CONAWAY, ROBERT DEAN","C","DEM",43,0,"CA","08",NA,NA,NA,NA
"H8CA08104","BROWN, YOLANDA","C","DEM",0,0,"CA","08",NA,NA,NA,NA
"H8CA08112","DOYLE, MARGE","C","DEM",421369.75,399748.08,"CA","08",NA,NA,NA,NA
"H8CA41139","RAMIREZ-DEAN, RITA DR","C","DEM",369.01,369.01,"CA","08",NA,NA,NA,NA
"H2CA08156","MITZELFELT, BRAD","C","REP",21096,5000,"CA","08",NA,NA,NA,NA
"H2CA08164","COOK, PAUL","I","REP",978469.19,307735.41,"CA","08",NA,NA,NA,NA
"H4CA08111","CONOVER, RODNEY LEE","C","REP",0,0,"CA","08",NA,NA,NA,NA
"H8CA08120","DONNELLY, TIMOTHY M.","C","REP",276438.37,234387.38,"CA","08",NA,NA,NA,NA
"H4CA11081","MCNERNEY, GERALD MARK","I","DEM",1244066.27,788000.9,"CA","09",NA,NA,NA,NA
"H8CA09144","LIVENGOOD, MARLA","C","REP",99966.73,97503.62,"CA","09",NA,NA,NA,NA
"H8CA10209","HOWZE, TED D II","C","REP",310905,24905,"CA","09",NA,NA,NA,NA
"H2CA00096","BARKLEY, MICHAEL JAMES","C","DEM",48734.3,2236.14,"CA","10",NA,NA,NA,NA
"H4CA10075","EGGMAN, MICHAEL RAY","C","DEM",346820.52,279896.29,"CA","10",NA,NA,NA,NA
"H8CA10100","BEDOLLA, MATEO MORELOS","C","DEM",440.13,340.13,"CA","10",NA,NA,NA,NA
"H8CA10118","NYGARD, DOROTHY (DOTTY)","C","DEM",68767.16,63413.21,"CA","10",NA,NA,NA,NA
"H8CA10126","HARDER, JOSH","C","DEM",8441529.09,7411079.72,"CA","10",NA,NA,NA,NA
"H8CA10134","BATTISTA, LISA","C","DEM",7028.37,6503.58,"CA","10",NA,NA,NA,NA
"H8CA10159","VAUGHN, SETH MICHAEL","C","DEM",969.85,552.43,"CA","10",NA,NA,NA,NA
"H8CA10175","MADUENO, VIRGINIA","C","DEM",355454.26,313931.7,"CA","10",NA,NA,NA,NA
"H8CA10183","ZWAHLEN, SUE","C","DEM",840266.61,112972.7,"CA","10",NA,NA,NA,NA
"H0CA19173","DENHAM, JEFF","I","REP",4911908.8,1779273.65,"CA","10",NA,NA,NA,NA
"H8CA10142","SNOVER, TERRA EVA","C","IND",428,428,"CA","10",NA,NA,NA,NA
"H8CA10191","SHOBLOM, SCOTT","C","IND",0,0,"CA","10",NA,NA,NA,NA
"H0CA10073","DESAULNIER, MARK","I","DEM",576041.93,229849.79,"CA","11",NA,NA,NA,NA
"H8CA11090","LYTTON, ALVA","C","DEM",23298.98,5979.87,"CA","11",NA,NA,NA,NA
"H0CA11303","GOEHRING, BRAD","C","REP",0,0,"CA","11",NA,NA,NA,NA
"H8CA05035","PELOSI, NANCY","I","DEM",4622034.66,2983149.32,"CA","12",NA,NA,NA,NA
"H8CA12239","JAFFE, STEPHEN R","C","DEM",110339.6,89086.59,"CA","12",NA,NA,NA,NA
"H8CA12254","KHOJASTEH, RYAN","C","DEM",53875.21,50774.23,"CA","12",NA,NA,NA,NA
"H8CA12262","BUTTAR, SHAHID","C","DEM",69574.53,65738.63,"CA","12",NA,NA,NA,NA
"H0CA08069","DENNIS, JOHN","C","REP",1.78,0,"CA","12",NA,NA,NA,NA
"H8CA12270","REMMER, LISA","C","REP",22442.61,11442.61,"CA","12",NA,NA,NA,NA
"H4CA12089","HERMANSON, BARRY","C","GRE",7114.85,762,"CA","12",NA,NA,NA,NA
"H6CA12175","PICUS, PRESTON","C","IND",0,0,"CA","12",NA,NA,NA,NA
"H8CA12296","GOLDSTEIN, MICHAEL","C","NOP",2860,334.99,"CA","12",NA,NA,NA,NA
"H8CA09060","LEE, BARBARA","I","DEM",1875867.26,1427184.47,"CA","13",NA,NA,NA,NA
"H8CA13096","WELLS, LAURA","C","GRE",9438.94,7757.44,"CA","13",NA,NA,NA,NA
"H8CA12171","SPEIER, JACKIE","I","DEM",961914.11,614928.56,"CA","14",NA,NA,NA,NA
"H0CA15171","SIMITIAN, S JOSEPH",NA,"DEM",18229.94,16160.27,"CA","15",NA,NA,NA,NA
"H2CA15086","CORBETT, ELLEN","C","DEM",0,0,"CA","15",NA,NA,NA,NA
"H2CA15094","SWALWELL, ERIC MICHAEL","I","DEM",3120878.72,2064355.03,"CA","15",NA,NA,NA,NA
"H8CA15117","PETERS, RUDY PETERS","C","REP",56807.88,39399.43,"CA","15",NA,NA,NA,NA
"H8CA15109","ST JOHN, ERICK BRENDAN","C","NPA",9348,7843,"CA","15",NA,NA,NA,NA
"H4CA20082","COSTA, JIM","I","DEM",1856797.6,778174.63,"CA","16",NA,NA,NA,NA
"H2CA16100","TACHERRA, JOHNNY","C","REP",5847.68,250,"CA","16",NA,NA,NA,NA
"H8CA16065","HENG, ELIZABETH","C","UNK",1298558.89,1058718.23,"CA","16",NA,NA,NA,NA
"H0CA15148","HONDA, MIKE","C","DEM",68.79,0.02,"CA","17",NA,NA,NA,NA
"H4CA12055","KHANNA, ROHIT","I","DEM",2745646.11,2730541.58,"CA","17",NA,NA,NA,NA
"H8CA17097","TRAN, KHANH","C","DEM",7265,7000,"CA","17",NA,NA,NA,NA
"H6CA17141","COHEN, RONALD H","C","REP",3631,0,"CA","17",NA,NA,NA,NA
"H8CA12098","ESHOO, ANNA G","I","DEM",1456223.86,876222.38,"CA","18",NA,NA,NA,NA
"H4CA18094","FOX, RICHARD B","C","REP",0,0,"CA","18",NA,NA,NA,NA
"H4CA16049","LOFGREN, ZOE","I","DEM",1733955.08,981418.48,"CA","19",NA,NA,NA,NA
"H8CA19051","AGUILERA, JUSTIN","C","REP",26127.27,23993.62,"CA","19",NA,NA,NA,NA
"H4CA17021","FARR, SAM","C","DEM",0,0,"CA","20",NA,NA,NA,NA
"H6CA20152","PANETTA, JIMMY","I","DEM",1256256.36,535316.85,"CA","20",NA,NA,NA,NA
"H6CA21176","HAZE, ERNEST STEVEN","C","DEM",0,0,"CA","20",NA,NA,NA,NA
"H6CA20145","LUCIUS, CASEY","O","REP",0,0,"CA","20",NA,NA,NA,NA
"H8CA20083","CHEADER, ROBERT NEIL","C","IND",50,50,"CA","20",NA,NA,NA,NA
"H4CA21072","RENTERIA, AMANDA","C","DEM",0,0,"CA","21",NA,NA,NA,NA
"H6CA21218","HUERTA, EMILIO J. MR.","C","DEM",113958.06,109159.19,"CA","21",NA,NA,NA,NA
"H8CA10167","COX, TERRANCE JOHN (TJ)","C","DEM",2975996.02,2025096.86,"CA","21",NA,NA,NA,NA
"H2CA20094","VALADAO, DAVID","I","REP",3285165.34,1287443.99,"CA","21",NA,NA,NA,NA
"H2CA22140","LEE, OTTO","C","DEM",0,0,"CA","22",NA,NA,NA,NA
"H8CA22139","JANZ, ANDREW","C","DEM",9233869.01,8957855.58,"CA","22",NA,NA,NA,NA
"H8CA22147","FRANCO, RICARDO JOSE","C","DEM",51123.99,44863.53,"CA","22",NA,NA,NA,NA
"H8CA22154","BLIATOUT, BOBBY","C","DEM",394178.67,105154.47,"CA","22",NA,NA,NA,NA
"H8CA20059","NUNES, DEVIN GERALD","I","REP",12690863.36,11141077.79,"CA","22",NA,NA,NA,NA
