"","year","state","district","office_type","open_seat","incumbent_differential","final_rating","margin","special"
"37",2002,"CA",23,"House",TRUE,NA,NA,20.4337266215433,FALSE
"38",2002,"CA",24,"House",TRUE,NA,NA,-33.4205377122904,FALSE
"39",2002,"CA",25,"House",FALSE,NA,NA,-33.8606678677133,FALSE
"40",2002,"CA",26,"House",TRUE,NA,NA,-30.2808800909516,FALSE
"41",2002,"CA",27,"House",TRUE,NA,NA,23.9257516826979,FALSE
"42",2002,"CA",28,"House",TRUE,NA,NA,48.2405202949887,FALSE
"43",2002,"CA",29,"House",FALSE,NA,NA,29.1424293036918,FALSE
"44",2002,"CA",30,"House",TRUE,NA,NA,40.7423771370688,FALSE
"45",2002,"CA",31,"House",TRUE,NA,NA,62.3038829320524,FALSE
"46",2002,"CA",32,"House",TRUE,NA,NA,41.3309982486865,FALSE
"47",2002,"CA",33,"House",TRUE,NA,NA,68.4514010249137,FALSE
"48",2002,"CA",34,"House",TRUE,NA,NA,48.0736509479825,FALSE
"49",2002,"CA",35,"House",FALSE,NA,NA,58.1401822133245,FALSE
"50",2002,"CA",36,"House",FALSE,NA,NA,26.3441645623335,FALSE
"51",2002,"CA",37,"House",FALSE,NA,NA,49.7529076449225,FALSE
"52",2002,"CA",38,"House",TRUE,NA,NA,44.8430595158304,FALSE
"53",2002,"CA",39,"House",TRUE,NA,NA,13.9817087240157,FALSE
"54",2002,"CA",40,"House",TRUE,NA,NA,-38.1705478549787,FALSE
"55",2002,"CA",41,"House",TRUE,NA,NA,-37.7553806084127,FALSE
"56",2002,"CA",42,"House",TRUE,NA,NA,-38.8210346584415,FALSE
"57",2002,"CA",43,"House",TRUE,NA,NA,35.9277143693298,FALSE
"58",2002,"CA",44,"House",TRUE,NA,NA,-32.0969924375119,FALSE
"59",2002,"CA",45,"House",TRUE,NA,NA,-32.5080691664233,FALSE
"60",2002,"CA",46,"House",TRUE,NA,NA,-27.184636768502,FALSE
"61",2002,"CA",47,"House",TRUE,NA,NA,25.8699307475277,FALSE
"62",2002,"CA",48,"House",TRUE,NA,NA,-40.0035644865747,FALSE
"63",2002,"CA",50,"House",TRUE,NA,NA,-31.9859178580321,FALSE
"64",2002,"CA",51,"House",TRUE,NA,NA,18.5928181579383,FALSE
"65",2002,"CA",52,"House",FALSE,NA,NA,-44.396781255547,FALSE
"66",2002,"CA",53,"House",TRUE,NA,NA,24.4112583921501,FALSE
"67",2002,"CO",1,"House",FALSE,NA,NA,36.6788862393375,FALSE
"68",2002,"CO",2,"House",FALSE,NA,NA,23.3259699691517,FALSE
"69",2002,"CO",3,"House",FALSE,NA,NA,-34.5333345567321,FALSE
"70",2002,"CO",4,"House",TRUE,NA,NA,-13.2695101331238,FALSE
"71",2002,"CO",5,"House",FALSE,NA,NA,-44.6893765872307,FALSE
"72",2002,"CO",6,"House",FALSE,NA,NA,-36.8520553597669,FALSE
"73",2002,"CO",7,"House",TRUE,NA,NA,-0.0699911498793995,FALSE
"74",2002,"CT",1,"House",FALSE,NA,NA,33.5815715362342,FALSE
"75",2002,"CT",2,"House",FALSE,NA,NA,-8.1802605155038,FALSE
"76",2002,"CT",3,"House",FALSE,NA,NA,36.0372024772879,FALSE
"77",2002,"CT",4,"House",FALSE,NA,NA,-28.860240758132,FALSE
"78",2002,"CT",5,"House",TRUE,NA,NA,-10.9857056919419,FALSE
"79",2002,"DE",1,"House",FALSE,-7.10922807622454,NA,-45.3553994001883,FALSE
"80",2002,"FL",1,"House",TRUE,NA,NA,-49.1936508557075,FALSE
"81",2002,"FL",2,"House",FALSE,NA,NA,33.8064272178474,FALSE
"82",2002,"FL",3,"House",FALSE,NA,NA,18.5741188770415,FALSE
"83",2002,"FL",5,"House",FALSE,NA,NA,-1.66489313663511,FALSE
"84",2002,"FL",6,"House",FALSE,NA,NA,-30.7105661631643,FALSE
"85",2002,"FL",7,"House",FALSE,NA,NA,-19.1553746788437,FALSE
"86",2002,"FL",8,"House",FALSE,NA,NA,-30.2738454397772,FALSE
"87",2002,"FL",9,"House",FALSE,NA,NA,-42.929352595693,FALSE
"88",2002,"FL",13,"House",TRUE,NA,NA,-9.57767455054785,FALSE
"89",2002,"FL",15,"House",FALSE,NA,NA,-26.3011252625541,FALSE
"90",2002,"FL",18,"House",FALSE,NA,NA,-40.497506459172,FALSE
"91",2002,"FL",19,"House",FALSE,NA,NA,44.3183073693515,FALSE
"92",2002,"FL",22,"House",FALSE,NA,NA,-22.4143886880225,FALSE
"93",2002,"FL",23,"House",FALSE,NA,NA,54.9799739419968,FALSE
"94",2002,"FL",24,"House",TRUE,NA,NA,-23.6764685759637,FALSE
"95",2002,"FL",25,"House",TRUE,NA,NA,-29.2949558458792,FALSE
"96",2002,"GA",1,"House",FALSE,NA,NA,-44.2872354492752,FALSE
"97",2002,"GA",3,"House",TRUE,NA,NA,1.02371700388584,FALSE
"98",2002,"GA",4,"House",TRUE,NA,NA,54.0584807532937,FALSE
"99",2002,"GA",6,"House",FALSE,NA,NA,-59.7477641174431,FALSE
"100",2002,"GA",7,"House",TRUE,NA,NA,-57.842619562687,FALSE
"101",2002,"GA",8,"House",TRUE,NA,NA,-56.661737949837,FALSE
"102",2002,"GA",9,"House",TRUE,NA,NA,-45.6851382563339,FALSE
"103",2002,"GA",11,"House",TRUE,NA,NA,-3.28785872621509,FALSE
"104",2002,"GA",12,"House",TRUE,NA,NA,-10.382311248513,FALSE
"105",2002,"GA",13,"House",TRUE,NA,NA,19.2529127205832,FALSE
"106",2002,"HI",1,"House",FALSE,NA,NA,47.9386719636148,FALSE
"107",2002,"HI",2,"House",FALSE,NA,NA,16.1840101310453,FALSE
"108",2002,"IA",1,"House",TRUE,NA,NA,-14.5076480618971,FALSE
"109",2002,"IA",2,"House",TRUE,NA,NA,-6.4502271070758,FALSE
"110",2002,"IA",3,"House",FALSE,NA,NA,8.37187767669051,FALSE
"111",2002,"IA",4,"House",TRUE,NA,NA,-11.6930930759961,FALSE
"112",2002,"IA",5,"House",TRUE,NA,NA,-24.3660727514171,FALSE
"113",2002,"ID",1,"House",FALSE,NA,NA,-19.6341339180464,FALSE
"114",2002,"ID",2,"House",FALSE,NA,NA,-39.1367745698454,FALSE
"115",2002,"IL",1,"House",FALSE,NA,NA,64.9540445180119,FALSE
"116",2002,"IL",2,"House",FALSE,NA,NA,64.6030107059399,FALSE
"117",2002,"IL",4,"House",FALSE,NA,NA,64.5592985694508,FALSE
"118",2002,"IL",5,"House",TRUE,NA,NA,37.9502618622009,FALSE
"119",2002,"IL",6,"House",FALSE,NA,NA,-30.1808226741511,FALSE
"120",2002,"IL",7,"House",FALSE,NA,NA,67.9631506551799,FALSE
"121",2002,"IL",8,"House",FALSE,NA,NA,-14.8554174752601,FALSE
"122",2002,"IL",9,"House",FALSE,NA,NA,43.4356416877917,FALSE
"123",2002,"IL",10,"House",FALSE,NA,NA,-37.6173686941914,FALSE
"124",2002,"IL",11,"House",FALSE,NA,NA,-28.6397182587979,FALSE
"125",2002,"IL",12,"House",FALSE,NA,NA,38.4906851910325,FALSE
"126",2002,"IL",13,"House",FALSE,NA,NA,-40.5190947310123,FALSE
"127",2002,"IL",14,"House",FALSE,NA,NA,-48.273498461859,FALSE
"128",2002,"IL",15,"House",TRUE,NA,NA,-34.1302990557408,FALSE
"129",2002,"IL",16,"House",FALSE,NA,NA,-41.2287437707531,FALSE
"130",2002,"IL",17,"House",FALSE,NA,NA,24.8384181678879,FALSE
"131",2002,"IL",19,"House",FALSE,NA,NA,-9.58756181664234,FALSE
"132",2002,"IN",1,"House",FALSE,NA,NA,35.921575593401,FALSE
"133",2002,"IN",2,"House",TRUE,NA,NA,-4.68433284869838,FALSE
"134",2002,"IN",3,"House",TRUE,NA,NA,-28.6870932976822,FALSE
"135",2002,"IN",4,"House",TRUE,NA,NA,-45.2166978887145,FALSE
"136",2002,"IN",5,"House",TRUE,NA,NA,-46.7926941147035,FALSE
"137",2002,"IN",6,"House",TRUE,NA,NA,-29.390852827587,FALSE
"138",2002,"IN",7,"House",TRUE,NA,NA,8.98176083379046,FALSE
"139",2002,"IN",8,"House",FALSE,NA,NA,-5.28296995307598,FALSE
"140",2002,"IN",9,"House",FALSE,NA,NA,5.01966055769302,FALSE
"141",2002,"KS",2,"House",FALSE,NA,NA,-22.9015485100272,FALSE
"142",2002,"KS",3,"House",FALSE,NA,NA,3.28776739034318,FALSE
"143",2002,"KS",4,"House",FALSE,NA,NA,-23.5831024858219,FALSE
"144",2002,"KY",1,"House",FALSE,NA,NA,-30.509330418329,FALSE
"145",2002,"KY",2,"House",FALSE,NA,NA,-40.4690052641133,FALSE
"146",2002,"KY",3,"House",FALSE,NA,NA,-3.22253944140321,FALSE
"147",2002,"KY",4,"House",FALSE,NA,NA,3.56654147378228,FALSE
"148",2002,"KY",5,"House",FALSE,NA,NA,-56.588742623695,FALSE
"149",2002,"LA",2,"House",TRUE,NA,NA,75.6120037142294,FALSE
"150",2002,"LA",4,"House",TRUE,NA,NA,-45.1668717557919,FALSE
"151",2002,"LA",5,"House",TRUE,NA,NA,-37.0513979973681,FALSE
"152",2002,"MA",1,"House",FALSE,NA,NA,33.8240283484751,FALSE
"153",2002,"MA",5,"House",FALSE,NA,NA,24.8689387072357,FALSE
"154",2002,"MA",6,"House",FALSE,NA,NA,34.5786520186501,FALSE
"155",2002,"MA",10,"House",FALSE,NA,NA,36.6191591275866,FALSE
"156",2002,"MD",1,"House",FALSE,NA,NA,-53.6093443737749,FALSE
"157",2002,"MD",2,"House",TRUE,NA,NA,8.61140790663269,FALSE
"158",2002,"MD",3,"House",FALSE,NA,NA,31.5701956531562,FALSE
"159",2002,"MD",4,"House",FALSE,NA,NA,58.0306965195017,FALSE
"160",2002,"MD",5,"House",FALSE,NA,NA,38.8016235872829,FALSE
"161",2002,"MD",6,"House",FALSE,NA,NA,-32.3410922112802,FALSE
"162",2002,"MD",7,"House",FALSE,NA,NA,47.1890623405775,FALSE
"163",2002,"MD",8,"House",FALSE,NA,NA,4.22114564122326,FALSE
"164",2002,"ME",1,"House",FALSE,NA,NA,27.6132117659668,FALSE
"165",2002,"ME",2,"House",TRUE,NA,NA,4.01349252615512,FALSE
"166",2002,"MI",1,"House",FALSE,NA,NA,36.574654110927,FALSE
"167",2002,"MI",2,"House",FALSE,NA,NA,-42.7030106726124,FALSE
"168",2002,"MI",3,"House",FALSE,NA,NA,-41.6458385689155,FALSE
"169",2002,"MI",4,"House",FALSE,NA,NA,-38.0376350235391,FALSE
"170",2002,"MI",6,"House",FALSE,NA,NA,-39.8562530991679,FALSE
"171",2002,"MI",7,"House",FALSE,NA,NA,-21.0421088398525,FALSE
"172",2002,"MI",8,"House",FALSE,NA,NA,-37.1232062862917,FALSE
"173",2002,"MI",9,"House",TRUE,NA,NA,-18.2172266139657,FALSE
"174",2002,"MI",10,"House",TRUE,NA,NA,-27.7907877268034,FALSE
"175",2002,"MI",11,"House",TRUE,NA,NA,-17.5349924003539,FALSE
"176",2002,"MI",12,"House",FALSE,NA,NA,38.4780756120236,FALSE
"177",2002,"MI",14,"House",FALSE,NA,NA,68.0043296985247,FALSE
"178",2002,"MI",15,"House",TRUE,NA,NA,46.4882076344922,FALSE
"179",2002,"MN",1,"House",FALSE,NA,NA,-26.8458015955967,FALSE
"180",2002,"MN",2,"House",TRUE,NA,NA,-11.1026284598759,FALSE
"181",2002,"MN",4,"House",FALSE,NA,NA,28.3102744386482,FALSE
"182",2002,"MN",5,"House",FALSE,NA,NA,41.1360955067153,FALSE
"183",2002,"MN",6,"House",TRUE,NA,NA,-22.2785682463663,FALSE
"184",2002,"MN",7,"House",FALSE,NA,NA,30.6319086855333,FALSE
"185",2002,"MN",8,"House",FALSE,NA,NA,37.4161327928264,FALSE
"186",2002,"MO",1,"House",TRUE,NA,NA,43.0195493444296,FALSE
"187",2002,"MO",2,"House",TRUE,NA,NA,-36.1028501615574,FALSE
"188",2002,"MO",3,"House",FALSE,NA,NA,20.122971026402,FALSE
"189",2002,"MO",4,"House",FALSE,NA,NA,36.9833236617548,FALSE
"190",2002,"MO",5,"House",FALSE,NA,NA,33.51829271568,FALSE
"191",2002,"MO",6,"House",TRUE,NA,NA,-27.8483141747722,FALSE
"192",2002,"MO",7,"House",FALSE,NA,NA,-51.8129918994511,FALSE
"193",2002,"MO",8,"House",FALSE,NA,NA,-44.8478926938578,FALSE
"194",2002,"MO",9,"House",FALSE,NA,NA,-39.6525394045534,FALSE
"195",2002,"MS",1,"House",FALSE,NA,NA,-47.2317263994849,FALSE
"196",2002,"MS",2,"House",FALSE,NA,NA,12.3900643974241,FALSE
"197",2002,"MS",3,"House",FALSE,NA,NA,-28.8134665139561,FALSE
"198",2002,"MS",4,"House",TRUE,NA,NA,53.9754614871377,FALSE
"199",2002,"MT",1,"House",TRUE,NA,NA,-31.9530002625852,FALSE
"200",2002,"NC",1,"House",TRUE,NA,NA,28.9072709483637,FALSE
"201",2002,"NC",2,"House",FALSE,NA,NA,32.089513265093,FALSE
"202",2002,"NC",4,"House",FALSE,NA,NA,25.0363348546143,FALSE
"203",2002,"NC",5,"House",FALSE,NA,NA,-40.3798673366016,FALSE
"204",2002,"NC",7,"House",FALSE,NA,NA,43.8069293266288,FALSE
"205",2002,"NC",8,"House",TRUE,NA,NA,-9.00184324410964,FALSE
"206",2002,"NC",9,"House",FALSE,NA,NA,-46.5878837693791,FALSE
"207",2002,"NC",10,"House",FALSE,NA,NA,-21.4556932807054,FALSE
"208",2002,"NC",11,"House",FALSE,NA,NA,-12.6920795016316,FALSE
"209",2002,"NC",12,"House",FALSE,NA,NA,32.5531113006566,FALSE
"210",2002,"NC",13,"House",TRUE,NA,NA,12.3309870682599,FALSE
"211",2002,"ND",1,"House",TRUE,NA,NA,4.81149634246634,FALSE
"212",2002,"NE",2,"House",FALSE,NA,NA,-30.3308124551101,FALSE
"213",2002,"NH",1,"House",TRUE,NA,NA,-19.625924040597,FALSE
"214",2002,"NH",2,"House",TRUE,NA,NA,-15.9512499096886,FALSE
"215",2002,"NJ",2,"House",FALSE,NA,NA,-40.9356690501721,FALSE
"216",2002,"NJ",3,"House",FALSE,NA,NA,-31.101144203353,FALSE
"217",2002,"NJ",4,"House",FALSE,NA,NA,-34.0365230262592,FALSE
"218",2002,"NJ",5,"House",TRUE,NA,NA,-21.2042972014151,FALSE
"219",2002,"NJ",6,"House",FALSE,NA,NA,35.5649296338049,FALSE
"220",2002,"NJ",7,"House",FALSE,NA,NA,-17.0358793892963,FALSE
"221",2002,"NJ",8,"House",FALSE,NA,NA,36.2489474203264,FALSE
"222",2002,"NJ",9,"House",FALSE,NA,NA,39.5269979022386,FALSE
"223",2002,"NJ",10,"House",FALSE,NA,NA,68.9035233423876,FALSE
"224",2002,"NJ",11,"House",FALSE,NA,NA,-45.9831879702523,FALSE
"225",2002,"NJ",12,"House",FALSE,NA,NA,24.3825452936004,FALSE
"226",2002,"NJ",13,"House",FALSE,NA,NA,60.1233675901263,FALSE
"227",2002,"NM",1,"House",FALSE,NA,NA,-10.6837433866258,FALSE
"228",2002,"NM",2,"House",TRUE,NA,NA,-12.5080315472114,FALSE
"229",2002,"NV",1,"House",FALSE,NA,NA,10.833141314724,FALSE
"230",2002,"NV",2,"House",FALSE,NA,NA,-54.3276895645739,FALSE
"231",2002,"NV",3,"House",TRUE,NA,NA,-18.8380616110037,FALSE
"232",2002,"NY",1,"House",FALSE,NA,NA,1.54147762280849,FALSE
"233",2002,"NY",2,"House",TRUE,NA,NA,16.4368684189173,FALSE
"234",2002,"NY",3,"House",FALSE,NA,NA,-40.464146777979,FALSE
"235",2002,"NY",4,"House",FALSE,NA,NA,12.162904362202,FALSE
"236",2002,"NY",7,"House",FALSE,NA,NA,31.0677842565598,FALSE
"237",2002,"NY",8,"House",TRUE,NA,NA,43.318076510143,FALSE
"238",2002,"NY",9,"House",FALSE,NA,NA,24.2122816525618,FALSE
"239",2002,"NY",11,"House",FALSE,NA,NA,55.1865339755316,FALSE
"240",2002,"NY",13,"House",FALSE,NA,NA,-34.6568936783004,FALSE
"241",2002,"NY",14,"House",FALSE,NA,NA,42.4673165969685,FALSE
"242",2002,"NY",15,"House",FALSE,NA,NA,57.5816326530612,FALSE
"243",2002,"NY",16,"House",FALSE,NA,NA,59.0792056491702,FALSE
"244",2002,"NY",17,"House",FALSE,NA,NA,24.1392427826424,FALSE
"245",2002,"NY",19,"House",FALSE,NA,NA,-40.0182851858468,FALSE
"246",2002,"NY",20,"House",TRUE,NA,NA,-42.4025092794809,FALSE
"247",2002,"NY",21,"House",FALSE,NA,NA,45.4932543349918,FALSE
"248",2002,"NY",22,"House",TRUE,NA,NA,28.7469249132734,FALSE
"249",2002,"NY",25,"House",FALSE,NA,NA,-42.0519432676368,FALSE
"250",2002,"NY",26,"House",TRUE,NA,NA,-43.9026327840968,FALSE
"251",2002,"NY",27,"House",TRUE,NA,NA,-36.1741618847026,FALSE
"252",2002,"NY",28,"House",FALSE,NA,NA,22.5421238898658,FALSE
"253",2002,"NY",29,"House",TRUE,NA,NA,-43.566915151136,FALSE
"254",2002,"OH",1,"House",FALSE,NA,NA,-29.5984274080315,FALSE
"255",2002,"OH",2,"House",FALSE,NA,NA,-48.0985660794826,FALSE
"256",2002,"OH",3,"House",TRUE,NA,NA,-17.5429452858895,FALSE
"257",2002,"OH",4,"House",TRUE,NA,NA,-35.039695713088,FALSE
"258",2002,"OH",5,"House",FALSE,NA,NA,-39.5285093543829,FALSE
"259",2002,"OH",6,"House",FALSE,NA,NA,18.9593716567075,FALSE
"260",2002,"OH",7,"House",FALSE,NA,NA,-40.3765390856161,FALSE
"261",2002,"OH",8,"House",FALSE,NA,NA,-41.621455685367,FALSE
"262",2002,"OH",9,"House",FALSE,NA,NA,47.9836837010469,FALSE
"263",2002,"OH",10,"House",FALSE,NA,NA,50.2569273539331,FALSE
"264",2002,"OH",11,"House",FALSE,NA,NA,52.6686570291222,FALSE
"265",2002,"OH",12,"House",TRUE,NA,NA,-28.7716922873702,FALSE
"266",2002,"OH",13,"House",FALSE,NA,NA,37.9343207274277,FALSE
"267",2002,"OH",14,"House",TRUE,NA,NA,-44.3022557036465,FALSE
"268",2002,"OH",15,"House",FALSE,NA,NA,-33.1778260575213,FALSE
"269",2002,"OH",16,"House",FALSE,NA,NA,-37.7379524148255,FALSE
"270",2002,"OH",17,"House",TRUE,NA,NA,17.4648299165015,FALSE
"271",2002,"OK",1,"House",TRUE,NA,NA,-13.4525830987881,FALSE
"272",2002,"OK",2,"House",FALSE,NA,NA,48.2437797375519,FALSE
"273",2002,"OK",4,"House",TRUE,NA,NA,-7.65014612638669,FALSE
"274",2002,"OK",5,"House",FALSE,NA,NA,-29.8209186315374,FALSE
"275",2002,"OR",1,"House",FALSE,NA,NA,28.6922986439026,FALSE
"276",2002,"OR",2,"House",FALSE,NA,NA,-46.1004265034644,FALSE
"277",2002,"OR",3,"House",FALSE,NA,NA,40.0166824838176,FALSE
"278",2002,"OR",4,"House",FALSE,NA,NA,29.4620864502564,FALSE
"279",2002,"OR",5,"House",FALSE,NA,NA,9.64947502753074,FALSE
"280",2002,"PA",1,"House",FALSE,NA,NA,73.9753015918338,FALSE
"281",2002,"PA",2,"House",FALSE,NA,NA,75.5400294852894,FALSE
"282",2002,"PA",4,"House",TRUE,NA,NA,-29.1072011393644,FALSE
"283",2002,"PA",6,"House",TRUE,NA,NA,-2.73550356557032,FALSE
"284",2002,"PA",7,"House",FALSE,NA,NA,-32.1846298412928,FALSE
"285",2002,"PA",8,"House",FALSE,NA,NA,-25.1842287431206,FALSE
"286",2002,"PA",9,"House",TRUE,NA,NA,-42.1083334763139,FALSE
"287",2002,"PA",11,"House",FALSE,NA,NA,13.17498443199,FALSE
"288",2002,"PA",12,"House",FALSE,NA,NA,46.9644082637196,FALSE
"289",2002,"PA",13,"House",FALSE,NA,NA,3.61075580434895,FALSE
"290",2002,"PA",15,"House",FALSE,NA,NA,-14.7228223838614,FALSE
"291",2002,"PA",17,"House",FALSE,NA,NA,2.82228216860168,FALSE
"292",2002,"PA",18,"House",TRUE,NA,NA,-20.283021234117,FALSE
"293",2002,"RI",1,"House",FALSE,NA,NA,22.5698001043153,FALSE
"294",2002,"RI",2,"House",FALSE,NA,NA,54.0198101527033,FALSE
"295",2002,"SC",3,"House",TRUE,NA,NA,-35.8601532029518,FALSE
"296",2002,"SC",4,"House",FALSE,NA,NA,-39.9961672218558,FALSE
"297",2002,"SC",6,"House",FALSE,NA,NA,34.8835865400729,FALSE
"298",2002,"SD",1,"House",TRUE,NA,NA,-7.86240202440814,FALSE
"299",2002,"TN",2,"House",FALSE,NA,NA,-59.0662487028245,FALSE
"300",2002,"TN",3,"House",FALSE,NA,NA,-30.7208445213631,FALSE
"301",2002,"TN",4,"House",TRUE,NA,NA,5.59359739555073,FALSE
"302",2002,"TN",5,"House",TRUE,NA,NA,30.4752876186463,FALSE
"303",2002,"TN",6,"House",FALSE,NA,NA,33.6219514941338,FALSE
"304",2002,"TN",7,"House",TRUE,NA,NA,-44.2446742142996,FALSE
"305",2002,"TN",8,"House",FALSE,NA,NA,42.8397928201464,FALSE
"306",2002,"TX",1,"House",FALSE,NA,NA,12.8922228466133,FALSE
"307",2002,"TX",2,"House",FALSE,NA,NA,22.6589134596907,FALSE
"308",2002,"TX",3,"House",FALSE,NA,NA,-49.6136453582296,FALSE
"309",2002,"TX",4,"House",FALSE,NA,NA,17.4495647265056,FALSE
"310",2002,"TX",5,"House",TRUE,NA,NA,-17.9467936072276,FALSE
"311",2002,"TX",6,"House",FALSE,NA,NA,-42.6684223681243,FALSE
"312",2002,"TX",9,"House",FALSE,NA,NA,18.2991119101367,FALSE
"313",2002,"TX",11,"House",FALSE,NA,NA,4.44714442519174,FALSE
"314",2002,"TX",13,"House",FALSE,NA,NA,-58.5470624555999,FALSE
"315",2002,"TX",14,"House",FALSE,NA,NA,-36.1816726108159,FALSE
"316",2002,"TX",17,"House",FALSE,NA,NA,3.97670386559547,FALSE
"317",2002,"TX",18,"House",FALSE,NA,NA,55.2107410452508,FALSE
"318",2002,"TX",21,"House",FALSE,NA,NA,-47.5611568126866,FALSE
"319",2002,"TX",22,"House",FALSE,NA,NA,-28.1505368233135,FALSE
"320",2002,"TX",23,"House",FALSE,NA,NA,-4.32143046920665,FALSE
"321",2002,"TX",24,"House",FALSE,NA,NA,30.7102237497121,FALSE
"322",2002,"TX",25,"House",TRUE,NA,NA,11.6674990958097,FALSE
"323",2002,"TX",26,"House",TRUE,NA,NA,-52.0470251035354,FALSE
"324",2002,"TX",27,"House",FALSE,NA,NA,24.5568537283106,FALSE
"325",2002,"TX",28,"House",FALSE,NA,NA,44.2342162915754,FALSE
"326",2002,"TX",30,"House",FALSE,NA,NA,50.0755318527421,FALSE
"327",2002,"TX",31,"House",TRUE,NA,NA,-41.7211612295955,FALSE
"328",2002,"TX",32,"House",TRUE,NA,NA,-37.416667793539,FALSE
"329",2002,"UT",1,"House",TRUE,NA,NA,-24.0569192696141,FALSE
"330",2002,"UT",2,"House",FALSE,NA,NA,0.732268918062637,FALSE
"331",2002,"UT",3,"House",FALSE,NA,NA,-38.443013999987,FALSE
"332",2002,"VA",5,"House",TRUE,NA,NA,-26.9947348452071,FALSE
"333",2002,"VA",7,"House",TRUE,NA,NA,-38.9845110439007,FALSE
"334",2002,"VA",8,"House",FALSE,NA,NA,22.4902356823963,FALSE
"335",2002,"VA",10,"House",FALSE,NA,NA,-43.5931070754571,FALSE
"336",2002,"WA",1,"House",FALSE,NA,NA,14.3346957090044,FALSE
"337",2002,"WA",2,"House",FALSE,NA,NA,4.29928271085827,FALSE
"338",2002,"WA",3,"House",FALSE,NA,NA,23.3793171226252,FALSE
"339",2002,"WA",4,"House",FALSE,NA,NA,-33.7918420060681,FALSE
"340",2002,"WA",5,"House",FALSE,NA,NA,-30.4579745108314,FALSE
"341",2002,"WA",6,"House",FALSE,NA,NA,32.8500743214351,FALSE
"342",2002,"WA",7,"House",FALSE,NA,NA,52.1528129931802,FALSE
"343",2002,"WA",8,"House",FALSE,NA,NA,-22.4762092113999,FALSE
"344",2002,"WA",9,"House",FALSE,NA,NA,19.9493005925112,FALSE
"345",2002,"WI",1,"House",FALSE,NA,NA,-36.5657940780297,FALSE
"346",2002,"WI",2,"House",FALSE,NA,NA,32.1809951093327,FALSE
"347",2002,"WI",3,"House",FALSE,NA,NA,29.2850259611374,FALSE
"348",2002,"WI",7,"House",FALSE,NA,NA,28.4468425785791,FALSE
"349",2002,"WI",8,"House",FALSE,NA,NA,-48.6873179470365,FALSE
"350",2002,"WV",2,"House",FALSE,NA,NA,-20.086023607615,FALSE
"351",2002,"WV",3,"House",FALSE,NA,NA,40.4393178254888,FALSE
"352",2002,"WY",1,"House",FALSE,21.5261100945194,NA,-24.3027800957442,FALSE
